longitude,latitude,result_1990,result_1991,result_1992,result_1993,result_1994,result_1995,result_1996,result_1997,result_1998,result_1999,result_2000,result_2001,result_2002,result_2003,result_2004,result_2005,result_2006,result_2007,result_2008,result_2009,result_2010,result_2011,result_2012,result_2013,result_2014,result_2015,result_2016,result_2017,result_2018,result_2019,result_2020
114,41,746702.6719,740247.2221,733791.7723,727336.3224,720880.8726,714425.4228,706455.1227,698484.8226,690514.5224,682544.2223,854052.0,861883.0,852488.0,850772.0,853772.0,846558.0,843934.0,844613.0,845251.0,848561.0,845227.0,857302.0,848951.0,843213.0,839599.0,832102.0,829706.0,824699.0,817802.0,817341.0,812876.0
115,41,533644.8671,527308.2418,520971.6164,514634.9911,508298.3657,501961.7404,494597.8985,487234.0566,479870.2146,472506.3727,835069.0,839418.0,844606.0,847304.0,848418.0,851692.0,855044.0,857970.0,859725.0,862113.0,862218.0,866073.0,865672.0,868154.0,868345.0,871934.0,869991.0,869875.0,869503.0,868244.0,866931.0
116,41,427101.5011,426802.3617,426503.2223,426204.083,425904.9436,425605.8042,424085.5519,422565.2997,421045.0474,419524.7952,425300.0,432484.0,435867.0,434235.0,429740.0,430287.0,427764.0,426498.0,430992.0,432082.0,434687.0,439361.0,447363.0,449098.0,449611.0,446569.0,449374.0,451378.0,451211.0,452785.0,451469.0
117,41,861987.7318,835088.8647,808189.9975,781291.1304,754392.2632,727493.3961,761002.0743,794510.7525,828019.4308,861528.109,670037.0,669214.0,672939.0,673051.0,678183.0,680363.0,683972.0,686720.0,687529.0,688550.0,691606.0,693348.0,695461.0,696358.0,699623.0,702138.0,703851.0,704078.0,704570.0,704967.0,704263.0
118,41,1090750.408,1092847.881,1094945.353,1097042.826,1099140.298,1101237.771,1105813.939,1110390.108,1114966.276,1119542.445,1196629.0,1203946.0,1205940.0,1208499.0,1211860.0,1217647.0,1220371.0,1222008.0,1230106.0,1232593.0,1228228.0,1235594.0,1236235.0,1238816.0,1240904.0,1243777.0,1244880.0,1246043.0,1246160.0,1245681.0,1244608.0
119,41,1301468.056,1308070.121,1314672.185,1321274.25,1327876.314,1334478.379,1337126.413,1339774.446,1342422.48,1345070.513,2327405.0,2326750.0,2331303.0,2324871.0,2316320.0,2309190.0,2302773.0,2293164.0,2273730.0,2258225.0,2252822.0,2244475.0,2235486.0,2222937.0,2210196.0,2194663.0,2184284.0,2170290.0,2157584.0,2141458.0,2126468.0
120,41,1855138.786,1870251.46,1885364.135,1900476.809,1915589.484,1930702.158,1941952.38,1953202.602,1964452.824,1975703.046,2891392.0,2879937.0,2867995.0,2855084.0,2838949.0,2820289.0,2810569.0,2793044.0,2775437.0,2754579.0,2735415.0,2717528.0,2698480.0,2677766.0,2657668.0,2637248.0,2615742.0,2596284.0,2574983.0,2552704.0,2528966.0
121,41,2272625.804,2297204.279,2321782.754,2346361.228,2370939.703,2395518.178,2414881.179,2434244.181,2453607.182,2472970.184,4076467.0,4067571.0,4075637.0,4070542.0,4064118.0,4067779.0,4054042.0,4066464.0,4045679.0,4035109.0,4041204.0,4034055.0,4031209.0,4021601.0,4011810.0,3995630.0,3987553.0,3974062.0,3960014.0,3941812.0,3923460.0
122,41,3162532.833,3195729.342,3228925.852,3262122.361,3295318.871,3328515.38,3354846.363,3381177.346,3407508.33,3433839.313,5161171.0,5183419.0,5198051.0,5212311.0,5231191.0,5239528.0,5249892.0,5256526.0,5261070.0,5278180.0,5271927.0,5281671.0,5287743.0,5295009.0,5297351.0,5307331.0,5308616.0,5308808.0,5309738.0,5304725.0,5296914.0
123,41,7313347.734,7401745.15,7490142.565,7578539.981,7666937.396,7755334.812,7824987.477,7894640.141,7964292.806,8033945.47,15106761.0,15231303.0,15362639.0,15478652.0,15596813.0,15729741.0,15848463.0,15950597.0,16078472.0,16186240.0,16294542.0,16401137.0,16503269.0,16612988.0,16722709.0,16823034.0,16915988.0,17008524.0,17096284.0,17174724.0,17243322.0
124,41,732112.6646,731713.8476,731315.0306,730916.2137,730517.3967,730118.5797,727673.9661,725229.3526,722784.739,720340.1255,5221201.0,5230373.0,5239656.0,5247366.0,5255438.0,5257313.0,5262615.0,5267482.0,5261431.0,5270808.0,5266472.0,5266581.0,5267784.0,5263682.0,5261412.0,5255637.0,5250606.0,5242785.0,5232599.0,5220462.0,5206052.0
125,41,763279.2234,766084.6915,768890.1596,771695.6276,774501.0957,777306.5638,777960.5725,778614.5812,779268.5899,779922.5986,955185.0,952070.0,951928.0,955756.0,957949.0,962488.0,960080.0,961206.0,958749.0,959910.0,954873.0,951533.0,948644.0,948898.0,948205.0,949898.0,949627.0,948396.0,948052.0,946635.0,944969.0
126,41,642155.9128,652274.9402,662393.9676,672512.9949,682632.0223,692751.0497,701543.3771,710335.7045,719128.032,727920.3594,2181775.0,2180017.0,2180980.0,2176070.0,2174176.0,2176897.0,2172990.0,2173784.0,2168224.0,2169238.0,2162511.0,2153692.0,2150200.0,2145832.0,2144334.0,2134623.0,2128449.0,2121950.0,2114883.0,2106253.0,2096083.0
127,41,192482.1704,193178.2014,193874.2325,194570.2635,195266.2946,195962.3256,196059.5388,196156.752,196253.9651,196351.1783,370628.0,373640.0,379977.0,380406.0,382437.0,374704.0,377482.0,365387.0,369044.0,373955.0,367280.0,375515.0,375586.0,369974.0,370233.0,368243.0,362261.0,360247.0,358954.0,357368.0,355912.0
128,41,28024.3837,28088.5851,28152.7865,28216.98789,28281.18929,28345.39069,28315.91118,28286.43167,28256.95215,28227.47264,89132.0,90765.0,94958.0,96364.0,93326.0,93119.0,95124.0,94201.0,94639.0,92557.0,90590.0,87813.0,88168.0,87443.0,90088.0,84305.0,83833.0,83374.0,84087.0,82339.0,81638.0
129,41,0,0,0,0,0,0,0,0,0,0,104.0,128.0,112.0,116.0,111.0,122.0,123.0,107.0,114.0,105.0,76.0,67.0,72.0,56.0,75.0,69.0,66.0,66.0,67.0,66.0,69.0
79,42,117.6803003,120.6803488,123.6803972,126.6804457,129.6804941,132.6805426,135.6025464,138.5245502,141.4465541,144.3685579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,42,84658.79838,86197.11838,87735.43839,89273.75839,90812.0784,92350.3984,93731.40916,95112.41992,96493.43068,97874.44144,22428.0,24690.0,25566.0,25460.0,25606.0,26480.0,26284.0,24089.0,24636.0,23717.0,22232.0,20951.0,21070.0,20778.0,21481.0,21056.0,20603.0,20600.0,20901.0,20818.0,20890.0
81,42,111724.2736,113400.6354,115076.9972,116753.359,118429.7208,120106.0826,121516.7946,122927.5066,124338.2186,125748.9306,119705.0,117923.0,118676.0,119171.0,119190.0,118831.0,119989.0,124204.0,125547.0,125969.0,128744.0,128580.0,127906.0,129715.0,128570.0,130293.0,130978.0,131053.0,131099.0,131043.0,131049.0
82,42,107316.4375,108987.1483,110657.8591,112328.5699,113999.2807,115669.9915,117094.8024,118519.6134,119944.4243,121369.2353,44957.0,41770.0,42178.0,42388.0,41609.0,42066.0,42696.0,42197.0,43085.0,41396.0,39527.0,39555.0,40129.0,39199.0,41893.0,41013.0,41253.0,41582.0,42918.0,42475.0,42827.0
83,42,144232.1826,146590.0786,148947.9745,151305.8705,153663.7664,156021.6624,158068.7781,160115.8938,162163.0095,164210.1252,18488.0,18992.0,18601.0,19021.0,19648.0,20092.0,20263.0,20272.0,20008.0,20232.0,20135.0,19615.0,19546.0,19925.0,19908.0,21777.0,21597.0,21675.0,21468.0,21815.0,21890.0
84,42,44489.43587,45100.76431,45712.09275,46323.4212,46934.74964,47546.07808,48059.99152,48573.90496,49087.81841,49601.73185,12513.0,7545.0,8835.0,8767.0,9180.0,8941.0,9032.0,9662.0,9956.0,10210.0,8667.0,10476.0,10860.0,10774.0,11106.0,10807.0,10501.0,10709.0,11036.0,11084.0,11130.0
85,42,91641.68704,94412.58831,97183.48958,99954.39086,102725.2921,105496.1934,108547.9626,111599.7318,114651.5011,117703.2703,15279.0,10263.0,10529.0,10319.0,10607.0,10034.0,10326.0,11235.0,12203.0,12708.0,10997.0,11670.0,12230.0,12315.0,13078.0,14852.0,14261.0,14565.0,14956.0,15280.0,15350.0
86,42,124244.909,125659.2737,127073.6385,128488.0032,129902.368,131316.7327,132404.5637,133492.3947,134580.2256,135668.0566,221786.0,228212.0,233924.0,237324.0,242759.0,247575.0,256031.0,259282.0,257761.0,261166.0,271667.0,266198.0,270843.0,274970.0,280410.0,287115.0,291854.0,296092.0,300286.0,305073.0,309495.0
87,42,44423.96413,45332.37142,46240.77872,47149.18601,48057.59331,48966.0006,49817.68484,50669.36909,51521.05333,52372.73758,214125.0,222026.0,221812.0,224357.0,233624.0,238720.0,237645.0,242691.0,250544.0,256085.0,254591.0,268672.0,273649.0,278565.0,283687.0,290243.0,294517.0,300105.0,304599.0,309031.0,313574.0
88,42,67225.79856,68055.85444,68885.91032,69715.96619,70546.02207,71376.07795,72034.48089,72692.88382,73351.28676,74009.68969,73092.0,71123.0,74760.0,77261.0,75831.0,77669.0,78020.0,77220.0,79884.0,81614.0,81783.0,81360.0,81620.0,82959.0,84561.0,87284.0,88397.0,89584.0,90070.0,91968.0,92516.0
89,42,83354.72008,84984.08041,86613.44074,88242.80108,89872.16141,91501.52174,92986.9589,94472.39607,95957.83323,97443.2704,401984.0,408560.0,412746.0,419793.0,428210.0,432989.0,438408.0,443965.0,449369.0,451135.0,457194.0,462078.0,467336.0,471901.0,476187.0,479669.0,482671.0,487035.0,492098.0,495022.0,498689.0
90,42,36985.0692,37955.10997,38925.15074,39895.19152,40865.23229,41835.27306,42788.06699,43740.86093,44693.65486,45646.4488,299296.0,312139.0,328899.0,338683.0,332827.0,332273.0,342595.0,346694.0,346758.0,351667.0,360172.0,362871.0,368698.0,372421.0,375758.0,377380.0,382677.0,385701.0,389446.0,390315.0,393891.0
91,42,34569.76176,35618.65523,36667.5487,37716.44218,38765.33565,39814.22912,40885.77148,41957.31383,43028.85619,44100.39854,5868.0,5544.0,5345.0,4603.0,4924.0,5992.0,6117.0,7747.0,7128.0,7685.0,7615.0,7893.0,8156.0,8289.0,8477.0,9171.0,9289.0,9357.0,9368.0,9595.0,9686.0
92,42,32031.22401,33162.99353,34294.76304,35426.53256,36558.30207,37690.07159,38886.42076,40082.76994,41279.11911,42475.46829,393.0,311.0,315.0,298.0,361.0,349.0,379.0,374.0,358.0,363.0,295.0,400.0,366.0,366.0,397.0,574.0,517.0,525.0,510.0,525.0,495.0
93,42,32031.22401,33162.99353,34294.76304,35426.53256,36558.30207,37690.07159,38886.42076,40082.76994,41279.11911,42475.46829,444952.0,452796.0,461329.0,467122.0,474005.0,482075.0,486927.0,492096.0,500416.0,508268.0,513805.0,516752.0,523652.0,529204.0,536782.0,544020.0,550813.0,557354.0,563264.0,568832.0,575012.0
94,42,32007.65803,33138.59489,34269.53176,35400.46862,36531.40549,37662.34235,38857.81133,40053.28031,41248.7493,42444.21828,78127.0,79644.0,79825.0,82267.0,83741.0,84025.0,86520.0,89163.0,88870.0,88609.0,92743.0,95565.0,96498.0,98667.0,98317.0,100366.0,101134.0,102471.0,103245.0,105016.0,106129.0
95,42,32023.74708,33155.24671,34286.74634,35418.24597,36549.7456,37681.24523,38877.30799,40073.37074,41269.4335,42465.49625,9379.0,8494.0,7191.0,6696.0,7150.0,6983.0,7160.0,6975.0,7913.0,9057.0,8950.0,8943.0,10593.0,10543.0,11277.0,9807.0,10849.0,10899.0,11230.0,10670.0,10644.0
96,42,5506.642362,5685.179347,5863.716332,6042.253318,6220.790303,6399.327288,6584.806736,6770.286183,6955.765631,7141.245078,354.0,280.0,426.0,418.0,366.0,431.0,398.0,377.0,485.0,481.0,410.0,418.0,411.0,396.0,453.0,590.0,589.0,605.0,615.0,641.0,652.0
97,42,1301.978803,1345.602994,1389.227184,1432.851375,1476.475565,1520.099756,1566.363201,1612.626646,1658.89009,1705.153535,505.0,533.0,496.0,564.0,578.0,558.0,580.0,561.0,513.0,489.0,397.0,387.0,400.0,374.0,432.0,761.0,713.0,753.0,714.0,744.0,797.0
98,42,1153.251965,1203.985992,1254.72002,1305.454047,1356.188075,1406.922102,1463.48266,1520.043218,1576.603775,1633.164333,2199.0,3394.0,2863.0,2976.0,3109.0,3242.0,3313.0,3762.0,3581.0,3580.0,3976.0,3753.0,3909.0,4049.0,4013.0,4462.0,4325.0,4447.0,4587.0,4625.0,4630.0
99,42,1070.929326,1118.449569,1165.969812,1213.490056,1261.010299,1308.530542,1361.682474,1414.834406,1467.986337,1521.138269,1097.0,3278.0,3713.0,4216.0,3795.0,4155.0,4050.0,4665.0,3510.0,3192.0,3818.0,3781.0,4189.0,4346.0,3805.0,5398.0,5614.0,5810.0,5473.0,5622.0,5913.0
100,42,1146.224756,1197.275844,1248.326932,1299.378019,1350.429107,1401.480195,1458.665518,1515.850841,1573.036165,1630.221488,918.0,561.0,571.0,569.0,598.0,572.0,645.0,548.0,726.0,793.0,680.0,826.0,794.0,756.0,776.0,596.0,596.0,574.0,626.0,658.0,660.0
101,42,925.8941712,966.9986482,1008.103125,1049.207602,1090.312079,1131.416556,1177.412243,1223.40793,1269.403617,1315.399304,5437.0,5186.0,4448.0,4476.0,4686.0,4655.0,5033.0,4451.0,5393.0,5212.0,4594.0,5180.0,5032.0,5075.0,6036.0,6458.0,6638.0,6699.0,6838.0,6833.0,6927.0
102,42,253.0086211,263.8725636,274.7365061,285.6004486,296.4643911,307.3283336,319.3966307,331.4649278,343.5332248,355.6015219,871.0,1399.0,2763.0,2614.0,2297.0,2443.0,2341.0,2653.0,2121.0,2129.0,2852.0,3710.0,3863.0,4244.0,2512.0,1953.0,1968.0,2048.0,1859.0,1954.0,2043.0
103,42,0.982771481,0.984011231,0.985250981,0.986490731,0.987730481,0.988970229,0.989531549,0.990092869,0.990654189,0.991215509,50.0,74.0,84.0,76.0,69.0,67.0,63.0,56.0,58.0,113.0,103.0,124.0,144.0,144.0,128.0,125.0,131.0,132.0,120.0,122.0,129.0
105,42,7.862171848,7.872089848,7.882007848,7.891925848,7.901843848,7.911761833,7.916252393,7.920742953,7.925233513,7.929724073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,42,3440.894349,3457.645428,3474.396507,3491.147586,3507.898665,3524.649744,3530.696158,3536.742572,3542.788985,3548.835399,155.0,157.0,124.0,106.0,109.0,94.0,126.0,101.0,134.0,154.0,240.0,289.0,240.0,264.0,243.0,375.0,397.0,409.0,364.0,376.0,401.0
107,42,17010.05989,17123.97617,17237.89244,17351.80872,17465.72499,17579.64127,17641.89992,17704.15857,17766.41721,17828.67586,4212.0,2403.0,2475.0,2063.0,2248.0,2685.0,2445.0,2563.0,2496.0,2317.0,1867.0,1749.0,1692.0,1667.0,1858.0,2367.0,2325.0,2320.0,2262.0,2257.0,2271.0
108,42,24284.3801,24454.93224,24625.48438,24796.03653,24966.58867,25137.14081,25234.06578,25330.99074,25427.91571,25524.84067,11135.0,10064.0,9554.0,11010.0,9672.0,11571.0,11534.0,12236.0,12818.0,12303.0,13946.0,13682.0,13403.0,13397.0,11856.0,10748.0,10661.0,10684.0,10400.0,10230.0,10303.0
109,42,27922.56218,27927.08024,27931.59829,27936.11635,27940.6344,27945.15246,27867.85971,27790.56697,27713.27422,27635.98148,3676.0,2482.0,2539.0,2301.0,2494.0,2865.0,2603.0,2536.0,2410.0,2386.0,2147.0,2235.0,2048.0,2147.0,2225.0,2337.0,2398.0,2406.0,2412.0,2381.0,2383.0
110,42,52752.82712,52463.88452,52174.94192,51885.99931,51597.05671,51308.11411,50875.78475,50443.45538,50011.12602,49578.79665,3742.0,3569.0,3485.0,3573.0,3802.0,4308.0,4646.0,4770.0,4637.0,4699.0,4899.0,4836.0,5001.0,5091.0,4955.0,5098.0,5156.0,5226.0,5310.0,5391.0,5470.0
111,42,75689.50842,75109.63239,74529.75636,73949.88032,73370.00429,72790.12826,72020.30235,71250.47644,70480.65052,69710.82461,9799.0,9783.0,9579.0,9228.0,8850.0,8646.0,8650.0,8502.0,8600.0,8508.0,8553.0,8252.0,8381.0,8168.0,8155.0,8107.0,8094.0,7997.0,8080.0,7864.0,7791.0
112,42,54484.64973,54317.6262,54150.60267,53983.57914,53816.55561,53649.53208,53352.59059,53055.6491,52758.7076,52461.76611,13237.0,11717.0,10531.0,10580.0,10719.0,10762.0,11279.0,11644.0,12492.0,12438.0,11721.0,10412.0,11247.0,11369.0,12223.0,11734.0,11464.0,11553.0,11656.0,11405.0,11319.0
113,42,136281.1066,135200.4271,134119.7477,133039.0682,131958.3888,130877.7093,129503.4018,128129.0944,126754.7869,125380.4795,92826.0,91133.0,92636.0,96003.0,95793.0,95767.0,96803.0,96820.0,96102.0,95996.0,95507.0,97158.0,96417.0,96377.0,95783.0,96272.0,96860.0,96914.0,96758.0,96844.0,96843.0
114,42,207523.4655,205216.8543,202910.2432,200603.632,198297.0209,195990.4097,193265.6703,190540.931,187816.1916,185091.4523,75151.0,75192.0,79206.0,80441.0,79971.0,81203.0,80713.0,79414.0,75665.0,74590.0,74442.0,73311.0,72007.0,73777.0,73384.0,74350.0,74474.0,74328.0,74561.0,73590.0,73503.0
115,42,168691.0801,166782.3041,164873.5281,162964.752,161055.976,159147.2,156917.5793,154687.9585,152458.3378,150228.717,122390.0,112298.0,114466.0,113072.0,116379.0,117759.0,119110.0,119467.0,123604.0,123820.0,122237.0,122107.0,122030.0,121186.0,121982.0,120868.0,120751.0,121147.0,121905.0,121934.0,121907.0
116,42,184675.6065,185183.1134,185690.6203,186198.1272,186705.6341,187213.141,187182.2734,187151.4057,187120.5381,187089.6704,184120.0,187930.0,182819.0,189221.0,191432.0,193148.0,194464.0,199022.0,192700.0,194502.0,196049.0,191697.0,186759.0,187291.0,186149.0,186927.0,185816.0,183500.0,183367.0,181425.0,182377.0
117,42,394185.7182,393751.5114,393317.3046,392883.0977,392448.8909,392014.6841,390533.275,389051.8659,387570.4569,386089.0478,100115.0,94860.0,96500.0,95989.0,97584.0,96278.0,99015.0,99604.0,103300.0,102804.0,98424.0,105954.0,103213.0,104299.0,103439.0,104404.0,105134.0,105466.0,106222.0,106033.0,106223.0
118,42,922512.8368,936987.2463,951461.6558,965936.0653,980410.4748,994884.8843,1007428.427,1019971.97,1032515.513,1045059.055,496701.0,503044.0,502208.0,504021.0,500038.0,502524.0,497994.0,498022.0,495578.0,496155.0,498403.0,495120.0,490775.0,493350.0,490725.0,474610.0,473616.0,472030.0,471882.0,469125.0,467641.0
119,42,774094.8205,783005.3308,791915.8412,800826.3515,809736.8619,818647.3722,825586.7712,832526.1702,839465.5693,846404.9683,2506749.0,2504711.0,2489647.0,2484276.0,2482947.0,2468601.0,2464163.0,2456157.0,2454795.0,2447280.0,2447787.0,2434908.0,2428309.0,2413750.0,2404052.0,2403367.0,2386229.0,2373112.0,2351560.0,2335946.0,2315757.0
120,42,658098.5255,661824.0439,665549.5623,669275.0806,673000.599,676726.1174,678602.4074,680478.6974,682354.9874,684231.2774,866424.0,869157.0,867873.0,870918.0,864897.0,863496.0,859242.0,855437.0,848821.0,846071.0,838798.0,833649.0,833820.0,829713.0,824251.0,818975.0,818170.0,814744.0,811918.0,807756.0,802488.0
121,42,1409023.683,1419199.992,1429376.301,1439552.61,1449728.919,1459905.228,1465891.935,1471878.642,1477865.348,1483852.055,845343.0,856787.0,852321.0,848908.0,849794.0,846964.0,849822.0,850362.0,845391.0,847763.0,848848.0,838327.0,836231.0,835201.0,829714.0,827611.0,822522.0,817750.0,814493.0,809500.0,806820.0
122,42,1152056.373,1154550.545,1157044.717,1159538.89,1162033.062,1164527.234,1163476.24,1162425.246,1161374.251,1160323.257,1529215.0,1541297.0,1530944.0,1522208.0,1520339.0,1516449.0,1510941.0,1511252.0,1508474.0,1491912.0,1489189.0,1477324.0,1476582.0,1465985.0,1462694.0,1448841.0,1441040.0,1431402.0,1424449.0,1415387.0,1405281.0
123,42,3840701.36,3883459.298,3926217.236,3968975.173,4011733.111,4054491.049,4088692.513,4122893.977,4157095.44,4191296.904,2012856.0,2035029.0,2065070.0,2082215.0,2097794.0,2104464.0,2123982.0,2139538.0,2154242.0,2152373.0,2174008.0,2187397.0,2201203.0,2215574.0,2220580.0,2232474.0,2240185.0,2251719.0,2263515.0,2275300.0,2283972.0
124,42,1267118.412,1261426.16,1255733.908,1250041.656,1244349.404,1238657.152,1229525.66,1220394.168,1211262.675,1202131.183,3555470.0,3544716.0,3521779.0,3510687.0,3493441.0,3486234.0,3470182.0,3455981.0,3442553.0,3430902.0,3414292.0,3402800.0,3386959.0,3363963.0,3345953.0,3322732.0,3303844.0,3281592.0,3256565.0,3231513.0,3205674.0
125,42,1467643.328,1478297.853,1488952.379,1499606.904,1510261.43,1520915.955,1527354.473,1533792.991,1540231.51,1546670.028,2687153.0,2672753.0,2657807.0,2623638.0,2614831.0,2595685.0,2572763.0,2548712.0,2529383.0,2506941.0,2491398.0,2468535.0,2441852.0,2420268.0,2400637.0,2378364.0,2359377.0,2336805.0,2313458.0,2290360.0,2265166.0
126,42,1101917.78,1105702.096,1109486.413,1113270.729,1117055.046,1120839.362,1121526.769,1122214.176,1122901.583,1123588.99,2614507.0,2613422.0,2609891.0,2620211.0,2617259.0,2614475.0,2611140.0,2616964.0,2614104.0,2606828.0,2600866.0,2593736.0,2585783.0,2582291.0,2575253.0,2565389.0,2556476.0,2548106.0,2539136.0,2526594.0,2513328.0
127,42,499532.9628,499983.7188,500434.4749,500885.2309,501335.987,501786.743,500722.6024,499658.4617,498594.3211,497530.1804,1366403.0,1359022.0,1349741.0,1353824.0,1350359.0,1353818.0,1347413.0,1355728.0,1341421.0,1326708.0,1316551.0,1314994.0,1308361.0,1303271.0,1294278.0,1295689.0,1291897.0,1286692.0,1279334.0,1272635.0,1264826.0
128,42,296804.6697,296453.8504,296103.0311,295752.2118,295401.3925,295050.5732,293855.4161,292660.259,291465.1019,290269.9448,304820.0,308808.0,309060.0,309290.0,310191.0,310799.0,309106.0,306897.0,307422.0,306324.0,304536.0,307748.0,304116.0,304582.0,304705.0,304943.0,303156.0,302552.0,301625.0,301369.0,300759.0
129,42,335702.7846,337181.4936,338660.2026,340138.9115,341617.6205,343096.3295,344029.6594,344962.9893,345896.3193,346829.6492,1369156.0,1381545.0,1376596.0,1376779.0,1378803.0,1389315.0,1389610.0,1394880.0,1392538.0,1387886.0,1382966.0,1380487.0,1370291.0,1372244.0,1376842.0,1375484.0,1374248.0,1373173.0,1375009.0,1369732.0,1367034.0
130,42,50433.40653,51287.61608,52141.82562,52996.03517,53850.24471,54704.45426,55431.4565,56158.45875,56885.46099,57612.46324,641490.0,634188.0,647486.0,647931.0,653079.0,648187.0,656364.0,660973.0,662904.0,664441.0,667593.0,673152.0,680195.0,676303.0,675072.0,676316.0,678759.0,679195.0,676697.0,677392.0,676381.0
131,42,2228.688379,2263.343447,2297.998515,2332.653583,2367.308651,2401.963719,2432.484232,2463.004745,2493.525258,2524.045771,9325.0,9722.0,9729.0,9852.0,9340.0,9864.0,9245.0,9466.0,9135.0,8971.0,8143.0,7974.0,8063.0,8496.0,8216.0,7719.0,6425.0,6409.0,6955.0,6784.0,6869.0
80,43,83542.27937,84600.41556,85658.55175,86716.68794,87774.82413,88832.96032,89669.51558,90506.07083,91342.62609,92179.18134,7255.0,6598.0,6336.0,6923.0,6719.0,6841.0,6595.0,7083.0,7045.0,6753.0,6540.0,5917.0,6525.0,6321.0,6466.0,6407.0,6674.0,6826.0,6959.0,6827.0,6823.0
81,43,302069.3907,307604.9057,313140.4207,318675.9358,324211.4508,329746.9658,334782.0129,339817.06,344852.1071,349887.1542,1419697.0,1426162.0,1433991.0,1441326.0,1451139.0,1458534.0,1465043.0,1474479.0,1468965.0,1485455.0,1479146.0,1489034.0,1487886.0,1494503.0,1498495.0,1506693.0,1512568.0,1517246.0,1519490.0,1521470.0,1521158.0
82,43,227160.7278,230821.5302,234482.3325,238143.1349,241803.9372,245464.7396,248621.291,251777.8424,254934.3938,258090.9452,1021706.0,1032590.0,1034092.0,1040992.0,1043036.0,1046302.0,1049489.0,1056758.0,1058304.0,1062829.0,1069486.0,1068145.0,1072782.0,1075162.0,1079308.0,1080344.0,1082004.0,1083309.0,1083661.0,1084949.0,1084714.0
83,43,207149.3346,210079.4836,213009.6326,215939.7816,218869.9306,221800.0796,224219.6455,226639.2114,229058.7773,231478.3432,405918.0,413896.0,415111.0,415713.0,418862.0,422038.0,422586.0,421711.0,423763.0,425082.0,428306.0,430759.0,430740.0,432043.0,432176.0,431202.0,433096.0,433503.0,433436.0,433603.0,433306.0
84,43,102145.2242,103522.3228,104899.4214,106276.52,107653.6186,109030.7172,110157.0567,111283.3963,112409.7358,113536.0754,142030.0,142334.0,143771.0,144124.0,144737.0,145275.0,146155.0,146697.0,147308.0,147842.0,147993.0,149713.0,150856.0,151368.0,151742.0,151196.0,151722.0,152054.0,152095.0,152096.0,152032.0
85,43,76906.20506,78108.3315,79310.45794,80512.58438,81714.71082,82916.83726,83956.80908,84996.78091,86036.75273,87076.72456,16152.0,11260.0,12360.0,12322.0,12337.0,12071.0,13460.0,13384.0,14874.0,14823.0,13155.0,14028.0,13698.0,14016.0,15970.0,19433.0,19064.0,19535.0,20335.0,21121.0,21533.0
86,43,160640.1722,167059.4621,173478.7521,179898.042,186317.332,192736.6219,199503.473,206270.3241,213037.1752,219804.0263,52875.0,52200.0,51177.0,51299.0,51036.0,51154.0,52392.0,54168.0,54206.0,54726.0,55004.0,58499.0,58517.0,59048.0,58834.0,57880.0,57803.0,58372.0,59270.0,60399.0,60796.0
87,43,1337496.629,1401879.357,1466262.084,1530644.812,1595027.539,1659410.267,1728003.583,1796596.9,1865190.216,1933783.533,1469741.0,1515484.0,1555134.0,1592668.0,1632584.0,1665461.0,1714973.0,1751019.0,1792452.0,1847792.0,1891905.0,1923800.0,1979608.0,2019345.0,2064516.0,2117551.0,2162928.0,2209203.0,2256085.0,2305885.0,2352826.0
88,43,123209.2453,130516.0598,137822.8743,145129.6889,152436.5034,159743.3179,165605.0959,171466.8739,177328.6518,183190.4298,2792137.0,2878600.0,2966809.0,3055110.0,3152327.0,3257087.0,3351806.0,3458591.0,3563477.0,3662848.0,3773182.0,3894137.0,3998045.0,4123005.0,4246787.0,4368156.0,4500208.0,4631031.0,4762713.0,4894364.0,5029541.0
89,43,116512.7675,117748.0566,118983.3458,120218.6349,121453.9241,122689.2132,123653.0511,124616.8891,125580.727,126544.565,230220.0,227910.0,226024.0,228264.0,232711.0,236685.0,235906.0,240442.0,242010.0,246295.0,246662.0,242826.0,245573.0,253124.0,255452.0,256710.0,260936.0,261824.0,261519.0,264397.0,266030.0
90,43,45802.45277,46252.93205,46703.41133,47153.89061,47604.36989,48054.84917,48433.60706,48812.36494,49191.12283,49569.88071,330081.0,326785.0,321302.0,318738.0,329163.0,335133.0,333194.0,331690.0,338309.0,339509.0,331685.0,338237.0,337666.0,332756.0,337279.0,346974.0,344910.0,347340.0,352053.0,353605.0,354072.0
91,43,35836.64943,36451.74753,37066.84563,37681.94373,38297.04183,38912.13993,39523.5346,40134.92927,40746.32394,41357.71861,29001.0,30505.0,29923.0,30740.0,28522.0,28036.0,28716.0,27048.0,28801.0,31055.0,32705.0,33508.0,34618.0,35473.0,33148.0,31340.0,31971.0,32381.0,32332.0,32707.0,32990.0
92,43,28655.03415,29176.33265,29697.63115,30218.92966,30740.22816,31261.52666,31801.45707,32341.38748,32881.31789,33421.2483,62958.0,62781.0,64297.0,65139.0,66349.0,67032.0,68184.0,69152.0,70020.0,70955.0,71819.0,74556.0,75747.0,76788.0,77095.0,77570.0,78749.0,79862.0,80442.0,81488.0,82171.0
